"fpkm.long","genes","age"
1.81786830838996,"Rin3","P21"
111.941434593725,"Lgmn","P21"
11.6121242558593,"Golga5","P21"
28.0780004485606,"Chga","P21"
30.340917079278,"Itpk1","P21"
0.224148515674333,"Moap1","P21"
0.449928171326661,"Gm20604","P21"
5.21031149590673,"Tmem251","P21"
5.40374761763603,"AK010878","P21"
19.3775907074334,"Ubr7","P21"
5.12321199397408,"Btbd7","P21"
4.46589671750298,"Unc79","P21"
3.12931476019938,"Prima1","P21"
5.22525237414771,"Fam181a","P21"
1.32594470056037,"Asb2","P21"
11.8013010897492,"Otub2","P21"
54.7265093963936,"Ddx24","P21"
2.68211255856911,"Ifi27l2a","P21"
31.5436596403759,"Ifi27","P21"
5.20088987799917,"Ppp4r4","P21"
4.52345343798533,"Serpina3n","P21"
5.961277267969,"Dicer1","P21"
22.6988701464037,"Clmn","P21"
0.466806211870661,"Syne3","P21"
4.97356235754306,"Snhg10","P21"
41.6507490937839,"Glrx5","P21"
3.59464916093495,"Tunar","P21"
76.7540768288708,"D430019H16Rik","P21"
0.104280746594498,"Bdkrb2","P21"
5.76892171525357,"Atg2b","P21"
6.59001281317976,"Gskip","P21"
1.28566697494863,"Ak7","P21"
20.0178846069865,"Papola","P21"
3.30618912419046,"Vrk1","P21"
7.50466362774037,"Bcl11b","P21"
34.2742000155139,"Setd3","P21"
13.1600134216829,"Ccnk","P21"
35.7992367611204,"Ccdc85c","P21"
2.14167454439726,"Hhipl1","P21"
45.5952142050775,"Cyp46a1","P21"
17.3451878702483,"Eml1","P21"
0.881796466836624,"Gm16596","P21"
56.0419038303316,"Evl","P21"
2.08736632986092,"Degs2","P21"
19.83691708941,"Yy1","P21"
7.14098366301281,"Slc25a29","P21"
3.11949391776387,"Slc25a47","P21"
26.0408882034923,"Wars","P21"
2.12314871329153,"Wdr25","P21"
105.227316419489,"Begain","P21"
0.819042878814402,"Dlk1","P21"
351.532437129753,"Meg3","P21"
0.207989844603385,"Rtl1","P21"
71.7558829417485,"Rian","P21"
5.11976373835028,"Mir1188","P21"
1.42657061785107,"Mir370","P21"
8.28106965218359,"AF357425","P21"
434.452082461119,"AF357359","P21"
8.33372324797978,"Mirg","P21"
0.511769714222929,"Dio3os","P21"
0.634041872969918,"Dio3","P21"
65.5447722543025,"Ppp2r5c","P21"
0.89117199710807,"B930059L03Rik","P21"
34.6475928438549,"Dync1h1","P21"
0.965149597778685,"1700001K19Rik","P21"
93.7098619351468,"Hsp90aa1","P21"
8.50803749376331,"Wdr20","P21"
3.35524009556166,"Mok","P21"
4.48129818127663,"Zfp839","P21"
24.6700471367109,"Cinp","P21"
11.1807863794406,"Tecpr2","P21"
2.0871495245065,"Ankrd9","P21"
4.21837492780213,"Rcor1","P21"
59.2432512768055,"Traf3","P21"
2.83156011574362,"Amn","P21"
36.9733533972861,"Cdc42bpb","P21"
0.588953674778057,"Exoc3l4","P21"
2.19437870967908,"Tnfaip2","P21"
12.8794530045828,"Gm266","P21"
54.4928196970719,"Eif5","P21"
27.8598335634543,"Snora28","P21"
4.59287148545725,"2810029C07Rik","P21"
30.4749095340763,"Mark3","P21"
512.017512171681,"Ckb","P21"
4.11663493019419,"Trmt61a","P21"
13.0733182827586,"Bag5","P21"
23.5528200047237,"Apopt1","P21"
158.92952728267,"Klc1","P21"
4.69249327906182,"Xrcc3","P21"
23.671178489676,"Zfyve21","P21"
14.2728880893599,"Ppp1r13b","P21"
0.106872484723594,"5033406O09Rik","P21"
386.466542947219,"2010107E04Rik","P21"
0.106511896263422,"Tdrd9","P21"
1.13020440658364,"Aspg","P21"
4.28654883137278,"Kif26a","P21"
0.26336633296353,"A530016L24Rik","P21"
20.4875695642699,"Tmem179","P21"
21.9553712288867,"Inf2","P21"
5.60199018254091,"Adssl1","P21"
2.03877146668899,"Siva1","P21"
94.7318238857622,"Akt1","P21"
0.39540175673047,"Zbtb42","P21"
72.947040464346,"Cep170b","P21"
14.9308714802575,"Pld4","P21"
5.1371030511806,"BC022687","P21"
2.57246873505568,"Cdca4","P21"
0.186511673642404,"Gpr132","P21"
5.96235302583931,"Jag2","P21"
5.94268884419437,"Nudt14","P21"
18.9289374326155,"Brf1","P21"
22.4088759336101,"Btbd6","P21"
57.9427910221302,"Pacs2","P21"
33.5875566333847,"Mta1","P21"
102.310888226563,"Crip2","P21"
7.95506623191482,"Crip1","P21"
0.9300004693146,"4930427A07Rik","P21"
5.2275568060884,"Tmem121","P21"
5.8337474133103,"Zfp386","P21"
0.858026493926498,"Vipr2","P21"
6.93251678646307,"Wdr60","P21"
10.8304809151294,"Esyt2","P21"
0.318380352260392,"D430020J02Rik","P21"
1.11620929276237,"Ncapg2","P21"
38.6833064153772,"Ptprn2","P21"
5.54180737815481,"Mir153","P21"
8.89321122060739,"Rapgef5","P21"
0.501697341077185,"Cdca7l","P21"
0.175311322350272,"Dnah11","P21"
3.23328597026344,"Sp4","P21"
0.450123775664016,"Sp8","P21"
20.1663125411917,"Itgb8","P21"
2.18057513600029,"Tmem196","P21"
0.479900433917676,"2810429I04Rik","P21"
50.9642116748358,"Gdi2","P21"
3.2813046670479,"Fam208b","P21"
16.8319132395896,"Asb13","P21"
5.21115256615382,"Net1","P21"
2.02073544678716,"Akr1c14","P21"
0.767724173773595,"Akr1c18","P21"
0.447889532919966,"Akr1c13","P21"
11.6322985978304,"Akr1e1","P21"
16.8447232706671,"Klf6","P21"
13.7967700355818,"Pitrm1","P21"
37.1602985659357,"Pfkp","P21"
1.24370516185047,"Adarb2","P21"
6.30740805103579,"Wdr37","P21"
26.0682538192038,"Idi1","P21"
11.0784310440364,"Gtpbp4","P21"
15.5161028006649,"Larp4b","P21"
8.66634593390483,"Dip2c","P21"
46.9902385680804,"Zmynd11","P21"
5.51935131568024,"Chrm3","P21"
4.20039271681752,"Ryr2","P21"
3.34261363624343,"Gm10336","P21"
2.7252969859263,"Mtr","P21"
1.84752693629305,"Actn2","P21"
2.7817143521378,"Heatr1","P21"
10.999147803151,"Lgals8","P21"
0.0492670327722746,"Edaradd","P21"
2.01959186870474,"Ero1lb","P21"
5.59933236094817,"Gpr137b-ps","P21"
4.11280072718913,"Gpr137b","P21"
6.96445385806329,"Nid1","P21"
2.3085201474367,"Lyst","P21"
31.2995502504363,"Gng4","P21"
3.01891646798252,"B3galnt2","P21"
10.0056801804677,"Tbce","P21"
11.1929947919401,"Ggps1","P21"
14.3386067270238,"Arid4b","P21"
8.61224840172097,"Hecw1","P21"
10.4101376581365,"Mrpl32","P21"
11.5810244566572,"Psma2","P21"
5.88097674064898,"AW209491","P21"
8.9043801173214,"Gli3","P21"
4.25765231202188,"4933412O06Rik","P21"
0.399347520319757,"A530046M15Rik","P21"
4.43053060054739,"Inhba","P21"
4.71225007528351,"Sugct","P21"
2.55087667126248,"Mplkip","P21"
6.96470334793102,"Cdk13","P21"
30.5497273562527,"Rala","P21"
7.35566251176092,"Yae1d1","P21"
0.724567756876742,"Pou6f2","P21"
36.042297480441,"Vps41","P21"
35.4641161850173,"Amph","P21"
18.8845105285125,"Stard3nl","P21"
28.2955361299974,"Epdr1","P21"
0.556639280693664,"Sfrp4","P21"
13.1499972034192,"Elmo1","P21"
0.0639938977236926,"Aoah","P21"
4.58987604665133,"Trim27","P21"
1.51771908304804,"Zscan12","P21"
12.7062731013996,"Zkscan3","P21"
0.883944842315966,"Pgbd1","P21"
10.875200220517,"Zscan26","P21"
0.826757071576427,"Nkapl","P21"
2.03976921686275,"Zkscan4","P21"
0.691598282906586,"Zfp389","P21"
3.11330933112233,"Zkscan8","P21"
3.96179086519375,"Hist1h2bl","P21"
0.70737412153245,"Hist1h2ai","P21"
2.22620037561313,"Hist1h4k","P21"
0.408880038119559,"Hist1h2ak","P21"
2.32515618677459,"Hist1h2bn","P21"
0.546965760249601,"Hist1h2an","P21"
0.907059088359515,"Hist1h2bp","P21"
1.38435166622872,"Hist1h4n","P21"
0.905873581086482,"Zfp184","P21"
0.320392829241825,"Prss16","P21"
0.229317612833301,"Hist1h2ah","P21"
6.18196488891236,"Hist1h2bk","P21"
8.09913605324486,"Hist1h4i","P21"
1.03443002692421,"Hist1h2ag","P21"
3.3556933050351,"Hist1h2bj","P21"
5.85445216916963,"Zfp322a","P21"
2.03347353769452,"Abt1","P21"
3.51459448940219,"C230035I16Rik","P21"
0.137088703397531,"Btn2a2","P21"
3.74598970555043,"Hist1h4h","P21"
0.835821186052511,"Hist1h2af","P21"
1.64295167601142,"Hist1h2bh","P21"
0.221738612407701,"Hist1h1d","P21"
0.90181482153474,"Hist1h2ae","P21"
5.64234332673964,"Hist1h2bg","P21"
1.42185021091949,"Hist1h2bf","P21"
1.41860039981202,"Hist1h2ad","P21"
1.16462603081907,"Hist1h3d","P21"
1.96047223729775,"Hist1h2be","P21"
1.90370115656887,"Hist1h1e","P21"
1.84844555352177,"Hist1h2ac","P21"
58.8844065881099,"Hist1h2bc","P21"
1.12047250248032,"Hist1h4c","P21"
3.61083534091813,"Hfe","P21"
30.9103747372207,"Hist1h1c","P21"
0.280617727064913,"Hist1h2ab","P21"
15.3921357381035,"Lrrc16a","P21"
0.070282805876273,"Cmah","P21"
6.90355954630668,"Fam65b","P21"
0.241701260260419,"Gm11346","P21"
2.31172991805678,"Gmnn","P21"
86.5657993763372,"BC005537","P21"
80.9149488223578,"Acot13","P21"
5.80684853670114,"Tdp2","P21"
1.87017642887931,"D130043K22Rik","P21"
41.2830315419601,"Aldh5a1","P21"
2.13900985876423,"9330162012Rik","P21"
32.57630211046,"Gpld1","P21"
15.2831746221318,"Mrs2","P21"
1.69325495542428,"Dcdc2a","P21"
508.393413341053,"Nrsn1","P21"
0.231419603543291,"2610307P16Rik","P21"
33.5939847584383,"Sox4","P21"
2.56006308168303,"A330102I10Rik","P21"
2.20141479606928,"Cdkal1","P21"
7.07281677653669,"E2f3","P21"
1.37061850931078,"Mboat1","P21"
98.7003855492379,"Uqcrfs1","P21"
14.890638686878,"Dusp22","P21"
0.19330727027506,"Irf4","P21"
7.39787022928129,"Exoc2","P21"
4.399500039608,"Foxq1","P21"
0.439513390171437,"1700018A04Rik","P21"
4.5010294733293,"Foxf2","P21"
2.978710036952,"Foxc1","P21"
3.71310013205524,"Gmds","P21"
0.130467944916981,"Mylk4","P21"
16.6351756504397,"Wrnip1","P21"
2.34598314260359,"Serpinb1a","P21"
1.46765356707786,"Serpinb6b","P21"
2.36275520520708,"Serpinb9","P21"
0.457373274300345,"Serpinb1b","P21"
9.49934106202802,"Serpinb6a","P21"
3.83625101384343,"1110046J04Rik","P21"
5.75567669105749,"Nqo2","P21"
4.71526940057641,"Ripk1","P21"
16.3255111749569,"Bphl","P21"
239.278766967431,"Tubb2a","P21"
0.82842857251762,"4930447K03Rik","P21"
287.291858283459,"Tubb2b","P21"
11.3520382305675,"Psmg4","P21"
20.6229360308752,"Slc22a23","P21"
4.25219498050001,"Pxdc1","P21"
21.1802553384266,"Prpf4b","P21"
0.841831656819154,"Fam217a","P21"
1.52804551155974,"Eci3","P21"
43.3450241496696,"Eci2","P21"
3.30720526529143,"Cdyl","P21"
0.853546196461998,"Rpp40","P21"
22.0934513877962,"Ppp1r3g","P21"
19.4318452067188,"Lyrm4","P21"
16.0149492224221,"Fars2","P21"
88.1090087326256,"Nrn1","P21"
1.83236011247549,"F13a1","P21"
13.9201183650884,"Ly86","P21"
2.1031214922648,"Rreb1","P21"
15.6796632516895,"Ssr1","P21"
0.485596563778447,"Cage1","P21"
5.72499685643258,"Riok1","P21"
0.241019304235846,"Dsp","P21"
11.2618617070929,"Snrnp48","P21"
2.58487288226935,"Bmp6","P21"
18.4496137860252,"Txndc5","P21"
11.8451907208964,"Bloc1s5","P21"
15.1138290008012,"Eef1e1","P21"
3.91793161801266,"Slc35b3","P21"
0.196848443668803,"5033403F01Rik","P21"
0.114427032333826,"Tfap2a","P21"
2.39341668093662,"Gcnt2","P21"
17.2323549670734,"Pak1ip1","P21"
27.4956910036853,"Tmem14c","P21"
0.365275404112363,"Mak","P21"
22.5421004477938,"Elovl2","P21"
41.99721608183,"Smim13","P21"
4.98285935957305,"Nedd9","P21"
18.5678531187042,"Tmem170b","P21"
2.80601456756402,"Gm10790","P21"
15.2034799545258,"Hivep1","P21"
4.24820756706933,"Edn1","P21"
220.198510171628,"Phactr1","P21"
11.6674767005236,"Tbc1d7","P21"
31.2803927153483,"Gfod1","P21"
6.4744283287027,"Sirt5","P21"
20.5554436075062,"Nol7","P21"
24.6492692373809,"Ranbp9","P21"
20.3581536649599,"Mcur1","P21"
9.903931413524,"Rnf182","P21"
1.89656491904094,"Gm20751","P21"
4.53626421377231,"Cd83","P21"
1.04573212700967,"Gm5083","P21"
0.156395785855818,"A330076C08Rik","P21"
6.60401117506787,"Jarid2","P21"
39.0069380000178,"Dtnbp1","P21"
5.66162894971757,"Mylip","P21"
8.51330856816799,"Gmpr","P21"
12.4991267342668,"Atxn1","P21"
3.77557136035583,"Rbm24","P21"
30.3479391673322,"Cap2","P21"
15.236664316508,"Fam8a1","P21"
7.55617364562362,"Nup153","P21"
7.95935076702768,"Kif13a","P21"
6.00306201075601,"Nhlrc1","P21"
11.0347754123216,"Tpmt","P21"
3.76467224621074,"Kdm1b","P21"
26.2592603829682,"Dek","P21"
5.68663828870505,"Rnf144b","P21"
0.370191596715552,"A930002C04Rik","P21"
1.02188898371682,"A330033J07Rik","P21"
85.5432037660373,"Id4","P21"
4.56352773459354,"A330048O09Rik","P21"
2.10690629323415,"Zfp169","P21"
6.38574356865884,"Ptpdc1","P21"
19.2997010951855,"Phf2","P21"
48.8172590573634,"Fam120a","P21"
21.5019524800652,"Fam120aos","P21"
22.8793253235616,"Wnk2","P21"
12.746425289683,"Ninj1","P21"
12.2937500290875,"1110007C09Rik","P21"
2.44993123729189,"Susd3","P21"
3.71349176595443,"Fgd3","P21"
17.9639345145032,"Bicd2","P21"
3.30951285894771,"Ippk","P21"
0.972191718743476,"Cenpp","P21"
1.31046521326377,"Ecm2","P21"
0.918761253780382,"Aspn","P21"
0.361660546034321,"Omd","P21"
1.76845350695372,"Ogn","P21"
5.67536008218692,"Nol8","P21"
7.41826941005499,"Iars","P21"
2.71014686977014,"Fbxw17","P21"
1.01854803359319,"9430083A17Rik","P21"
33.8957399337498,"Spin1","P21"
2.4780404320533,"S1pr3","P21"
81.3445780837044,"Shc3","P21"
0.383695886568052,"Cks2","P21"
5.6220385783929,"Secisbp2","P21"
24.5939368931206,"Sema4d","P21"
12.4044797429452,"Gadd45g","P21"
85.3515760077716,"Diras2","P21"
2.52083695027143,"Syk","P21"
16.6514974003095,"Auh","P21"
2.83953419152557,"Nfil3","P21"
0.229375751830848,"Ror2","P21"
12.4167142108378,"Sptlc1","P21"
0.308824929737985,"Msx2","P21"
0.925509645615264,"Drd1","P21"
37.5766373128942,"Sfxn1","P21"
0.984547769290559,"Hrh2","P21"
650.782338780304,"Cplx2","P21"
8.84496775749012,"Thoc3","P21"
2.61516381004291,"Simc1","P21"
82.4819290227095,"4833439L19Rik","P21"
8.44238979919407,"Arl10","P21"
5.58964978176833,"Nop16","P21"
112.792310837246,"Higd2a","P21"
83.9236077968786,"Cltb","P21"
12.1163886015453,"Faf2","P21"
45.7909462698961,"Rnf44","P21"
0.0851477967762839,"Cdhr2","P21"
28.7629855380161,"Gprin1","P21"
159.568241644068,"Sncb","P21"
18.0844513461521,"Tspan17","P21"
11.8348816092006,"Unc5a","P21"
1.59079358423857,"Hk3","P21"
6.88558815913068,"Uimc1","P21"
10.8814849397134,"Zfp346","P21"
0.0940024266624468,"Fgfr4","P21"
14.3655360563143,"Nsd1","P21"
20.5414097606901,"Rab24","P21"
46.6605178101973,"Prelid1","P21"
0.717239761897325,"Mxd3","P21"
24.6385958471089,"Lman2","P21"
10.7091173391657,"Rgs14","P21"
24.5566091092063,"Grk6","P21"
19.109837136344,"Prr7","P21"
79.0946813813827,"Dbn1","P21"
5.93893816516816,"Pdlim7","P21"
3.33508766833627,"Dok3","P21"
13.7512267076486,"Ddx41","P21"
17.5349809262893,"Fam193b","P21"
37.860149106143,"Tmed9","P21"
8.02502174062943,"B4galt7","P21"
16.4629535620178,"Caml","P21"
16.5279472882409,"Ddx46","P21"
22.0106777200624,"B230219D22Rik","P21"
29.142454511228,"Txndc15","P21"
12.4603917213006,"Pcbd2","P21"
46.2258149359054,"H2afy","P21"
2.22526815521207,"Tifab","P21"
0.265214600737557,"Neurog1","P21"
171.588185911786,"Cxcl14","P21"
0.120401004847627,"Slc25a48","P21"
1.4096638643856,"Fbxl21","P21"
2.22215389613634,"Tgfbi","P21"
12.6841920010841,"Smad5","P21"
0.407257071132298,"Trpc7","P21"
13.7176068183332,"Spock1","P21"
6.49867946738764,"Klhl3","P21"
47.2175502505399,"Hnrnpa0","P21"
11.096286141358,"Idnk","P21"
40.2425810138765,"Ubqln1","P21"
9.73191951318954,"Gkap1","P21"
0.613285890352752,"Kif27","P21"
2.72010196293168,"2210016F16Rik","P21"
40.8431187949149,"Hnrnpk","P21"
2.52584533458155,"Mir7-1","P21"
4.0694233391382,"Rmi1","P21"
121.685559934976,"Ntrk2","P21"
30.3219504332682,"Agtpbp1","P21"
0.246134141020579,"A230056J06Rik","P21"
13.5160530454051,"Naa35","P21"
17.8065117317987,"Golm1","P21"
46.2556437762335,"Isca1","P21"
0.747506490014984,"Etohd2","P21"
15.8378621417004,"Zcchc6","P21"
12.7506754291818,"Gas1","P21"
0.0705655659434156,"Gm5084","P21"
8.22033760249373,"Dapk1","P21"
0.840191463745078,"4930486L24Rik","P21"
2.8929268180325,"Ctla2b","P21"
9.91514376249538,"Ctla2a","P21"
0.530050814980923,"Zfp808","P21"
0.281328384212896,"Gm3604","P21"
3.33210641121474,"Zfp935","P21"
0.988410551351071,"Zfp934","P21"
1.77703383034982,"6720489N17Rik","P21"
0.969767832025902,"Gm5141","P21"
0.208530638545445,"Fbp1","P21"
1.43579111709576,"2010111I01Rik","P21"
1.75498866560643,"Gm16907","P21"
0.900851791366931,"Fancc","P21"
22.8548783922787,"Ptch1","P21"
3.88684702205795,"Ercc6l2","P21"
0.78422668263164,"Slc35d2","P21"
6.13645350024774,"Zfp367","P21"
63.1349738533327,"Habp4","P21"
1.17535182117771,"Cdc14b","P21"
0.338990205236099,"1810034E14Rik","P21"
11.1205670644012,"Aaed1","P21"
61.4663450819436,"Ctsl","P21"
5.20072240782558,"Cdk20","P21"
0.340018256249431,"Cntnap3","P21"
12.6580288598553,"Hiatl1","P21"
4.78819559982458,"Zfp369","P21"
27.9892857353229,"Uqcrb","P21"
1.13750813263277,"Gm10767","P21"
6.04519395591059,"Mterf3","P21"
27.3347630757331,"Ptdss1","P21"
0.914562958411351,"4933433G19Rik","P21"
0.790794912437945,"Zfp712","P21"
0.654880420616922,"Zfp708","P21"
0.463828924311193,"Rslcan18","P21"
1.61322672825585,"Zfp759","P21"
0.95106484029648,"Rsl1","P21"
0.907149652798757,"Zfp455","P21"
1.2379746234557,"Zfp458","P21"
0.819562822815158,"F630042J09Rik","P21"
1.22084494330589,"Zfp457","P21"
1.07202342676452,"Zfp595","P21"
0.578161741464344,"Zfp953","P21"
0.43624939757924,"Zfp456","P21"
1.17525403468599,"Zfp429","P21"
0.977484432665777,"Zfp459","P21"
2.55264651312076,"Zfp874a","P21"
3.25430415909657,"Zfp874b","P21"
2.55562995909915,"Zfp58","P21"
3.5599115636546,"Zfp87","P21"
2.54879508238196,"Zfp748","P21"
2.0852849087881,"Zfp729b","P21"
3.22705429360797,"Zfp729a","P21"
2.58824361357851,"Zfp738","P21"
2.40184957265779,"Zfp65","P21"
0.506338276062674,"Zfp85os","P21"
1.20988950909185,"Zfp85","P21"
0.974413729102575,"Zfp493","P21"
0.213287095417732,"4930525G20Rik","P21"
1.28502315994968,"Zfp273","P21"
0.733997535796608,"Gm10037","P21"
5.07401941862862,"BC048507","P21"
2.64105516241654,"Mtrr","P21"
2.42704809379765,"Fastkd3","P21"
4.30445366482844,"1700001L19Rik","P21"
63.0941312185957,"Adcy2","P21"
10.453936256757,"Papd7","P21"
7.71954259561036,"Srd5a1","P21"
10.9729909810842,"Nsun2","P21"
51.4628676462071,"Ube2ql1","P21"
22.5774823237061,"Med10","P21"
9.7238568868909,"Ice1","P21"
0.880778373746993,"Adamts16","P21"
0.50197566141169,"Irx1","P21"
35.3041354041305,"Ndufs6","P21"
15.0092959329081,"Mrpl36","P21"
15.7540936470699,"Lpcat1","P21"
29.1083510805349,"Clptm1l","P21"
0.179110323756839,"Tert","P21"
2.37232658083981,"Slc12a7","P21"
1.01677168403314,"Nkd2","P21"
0.322321077627023,"Trip13","P21"
36.2192564422235,"Brd9","P21"
145.973663346981,"Tppp","P21"
0.909690512163564,"Cep72","P21"
17.1791089281018,"Exoc3","P21"
0.173814198693271,"Ahrr","P21"
25.3806801471641,"Pdcd6","P21"
140.881180657278,"Sdha","P21"
7.61566571552172,"Ccdc127","P21"
1.16053295983322,"Lrrc14b","P21"
1.17888173414542,"Zfp72","P21"
2.62012599647712,"Zfp825","P21"
6.68094491422421,"Erap1","P21"
1.10567710302416,"Cast","P21"
1.41431871201696,"Pcsk1","P21"
2276.92551188396,"Mir682","P21"
5.67203148286377,"Ell2","P21"
11.7663518763883,"Glrx","P21"
13.7422984581646,"Rhobtb3","P21"
1.53337424542887,"Spata9","P21"
3.85582717592746,"Rfesd","P21"
0.640019199589367,"Gpr150","P21"
4.43527959645899,"Arsk","P21"
3.43523996175029,"Ttc37","P21"
2.79989082429104,"Mctp1","P21"
3.07949926292109,"Ankrd32","P21"
1.32118747352272,"2210408I21Rik","P21"
17.4367596266447,"Fam172a","P21"
1.08704240881747,"Pou5f2","P21"
64.1947055611193,"Nr2f1","P21"
9.65973021879365,"A830082K12Rik","P21"
7.81135028968603,"Arrdc3","P21"
0.267563881363635,"Adgrv1","P21"
1.89430292622926,"Lysmd3","P21"
2.51050205087487,"Polr3g","P21"
6.80037283482651,"Mblac2","P21"
46.2722351384123,"Cetn3","P21"
64.3394634407856,"Mef2c","P21"
3.58799435704627,"C130071C03Rik","P21"
20.8077539483224,"Mir9-2","P21"
5.7082685018736,"2810049E08Rik","P21"
13.9291452047392,"Gm17750","P21"
6.19301025772005,"Tmem161b","P21"
10.7379583297422,"Ccnh","P21"
7.42890978914877,"Rasa1","P21"
69.2758723776608,"Cox7c","P21"
6.59793343344448,"Edil3","P21"
30.7852542996136,"Hapln1","P21"
3.96480096174455,"Vcan","P21"
6.32384276534007,"Xrcc4","P21"
5.74881057965375,"Tmem167","P21"
3.74838710411143,"Atp6ap1l","P21"
65.1961030143018,"Rps23","P21"
3.36666572801092,"Atg10","P21"
4.92183247972872,"A830009L08Rik","P21"
6.30058635411143,"Ssbp2","P21"
0.285687520847311,"4833422C13Rik","P21"
0.190022620974135,"Acot12","P21"
6.81346199284935,"Zcchc9","P21"
8.47831843549792,"Rasgrf2","P21"
3.73732346307106,"Msh3","P21"
1.54193089502849,"Dhfr","P21"
1.73245722324301,"Ankrd34b","P21"
4.14758415073063,"Fam151b","P21"
4.35334746970453,"Zfyve16","P21"
22.4916675075812,"Serinc5","P21"
5.11043391484088,"Thbs4","P21"
8.91013227044179,"Mtx3","P21"
0.548842997025594,"Cmya5","P21"
2.72197401548506,"Papd4","P21"
18.8230933107354,"Homer1","P21"
9.31812187931164,"Jmy","P21"
0.257415369410797,"Dmgdh","P21"
1.4799554221611,"AW495222","P21"
44.7221373661246,"Arsb","P21"
10.9689634665538,"Lhfpl2","P21"
34.2679437312607,"Scamp1","P21"
1.34141005077894,"Gm9776","P21"
11.3402376450684,"Ap3b1","P21"
10.1390436307106,"Tbca","P21"
12.4350243980958,"Wdr41","P21"
22.6637580742645,"Pde8b","P21"
6.64193206359153,"Zbed3","P21"
23.3139384946176,"Aggf1","P21"
5.03829553277462,"Crhbp","P21"
6.05301319417121,"F2r","P21"
2.6222360813472,"Iqgap2","P21"
0.921708125232506,"Sv2c","P21"
5.98774365164053,"Poc5","P21"
1.72944463398898,"Ankdd1b","P21"
3.20288283110004,"Polk","P21"
10.741612778395,"Col4a3bp","P21"
48.178982409564,"Hmgcr","P21"
5.99800224493808,"Gcnt4","P21"
4.62511977936949,"Fam169a","P21"
8.09666302622309,"Nsa2","P21"
6.84763482764533,"Gfm2","P21"
151.204598430877,"Hexb","P21"
62.3882691513278,"Enc1","P21"
1.44093485875575,"Gm5086","P21"
8.70220329013262,"Arhgef28","P21"
3.69195681511197,"Utp15","P21"
10.7773951011138,"Ankra2","P21"
9.91117049361677,"Btf3","P21"
0.840223796070935,"Foxd1","P21"
10.1225626153855,"Fcho2","P21"
7.45916442596672,"Tnpo1","P21"
2.97493540950809,"Zfp366","P21"
9.34484057110713,"Ptcd2","P21"
7.80113280814904,"Mrps27","P21"
129.208161957864,"Map1b","P21"
3.87939917173147,"Cartpt","P21"
16.1559080250304,"Mccc2","P21"
4.99627288288907,"Bdp1","P21"
33.122396183823,"Serf1","P21"
7.83694519625782,"Smn1","P21"
0.784782755342154,"Naip2","P21"
0.763314575014229,"Naip5","P21"
0.0908361119934289,"Naip6","P21"
7.93192727973742,"Gtf2h2","P21"
6.08523025476959,"Ocln","P21"
1.18266802402021,"Marveld2","P21"
4.77278079254564,"Rad17","P21"
9.82741694616515,"Ak6","P21"
15.78568660288,"Taf9","P21"
0.685832357838076,"Ccdc125","P21"
5.85907857649791,"Cdk7","P21"
6.98566434255375,"Mrps36","P21"
0.321224479634595,"Cenph","P21"
0.444090334487084,"Ccnb1","P21"
13.5022608908711,"Slc30a5","P21"
37.3962581201224,"Pik3r1","P21"
4.04698677601563,"Cd180","P21"
6.99608806813074,"Mast4","P21"
27.8620624449979,"Srek1","P21"
28.6823515817464,"Erbb2ip","P21"
11.9561833657414,"Nln","P21"
19.5939828231947,"Sgtb","P21"
11.1234457697981,"Trappc13","P21"
5.95110138380884,"Trim23","P21"
3.93356160454904,"Ppwd1","P21"
0.207187616228679,"Cenpk","P21"
0.941358657629665,"Adamts6","P21"
9.90976071272059,"Cwc27","P21"
11.6211016416498,"Srek1ip1","P21"
38.3506445851669,"Rgs7bp","P21"
7.94587375321189,"Rnf180","P21"
1.98161465514824,"Htr1a","P21"
7.18699753202533,"Ipo11","P21"
2.26810519878448,"Dimt1","P21"
15.2291533249934,"Kif2a","P21"
2.5140525245491,"3830408C21Rik","P21"
0.130930984115353,"AI197445","P21"
6.14737859042355,"Zswim6","P21"
29.9725820021853,"Smim15","P21"
18.9469410480657,"Ndufaf2","P21"
5.80294737186623,"Ercc8","P21"
6.80785978078447,"Elovl7","P21"
0.758843897397961,"Depdc1b","P21"
6.02952231306567,"Pde4d","P21"
53.9453105756022,"Rab3c","P21"
21.9365507712622,"Plk2","P21"
19.1707726272414,"Gpbp1","P21"
4.68021718863215,"Mier3","P21"
2.98221424350533,"Map3k1","P21"
0.332375886559791,"Ankrd55","P21"
23.0646462321227,"Il6st","P21"
2.74932558734093,"Slc38a9","P21"
6.90332161108543,"Ppap2a","P21"
12.6863313164807,"Skiv2l2","P21"
6.86414343809282,"Dhx29","P21"
0.258831994783852,"Ccno","P21"
14.2953626286808,"Gpx8","P21"
0.441487688301314,"Gzmk","P21"
0.0698482123249323,"Esm1","P21"
14.6530992532312,"Snx18","P21"
2.42792530454381,"Hspb3","P21"
6.33086966480901,"Arl15","P21"
0.16424973695849,"A430090L17Rik","P21"
47.5008106512305,"Ndufs4","P21"
0.259517582490926,"Fst","P21"
30.6318893339996,"Mocs2","P21"
0.0679561703897319,"Itga2","P21"
2.67900066760482,"Itga1","P21"
7.73984304693941,"Pelo","P21"
8.55786988546855,"Parp8","P21"
2.40066564723075,"Emb","P21"
2.74931341768571,"Hcn1","P21"
